customer_id,acquisition_channel,region,recency_days,frequency,monetary_value,customer_aov,first_order_date,last_order_date,recency_score,frequency_score,monetary_score,rfm_segment,churned_90d
C005110,Organic Search,North,73,1,233.95,233.95,2025-10-20,2025-10-20,4,3,4,Potential Loyalists,0
C000909,Paid Search,South,598,1,233.65,233.65,2024-05-13,2024-05-13,1,3,4,At Risk,1
C002169,Email,South,229,2,233.61,116.81,2025-05-12,2025-05-17,2,4,4,At Risk,1
C002371,Paid Search,South,258,1,233.6,233.6,2025-04-18,2025-04-18,2,3,4,At Risk,1
C005006,Paid Search,South,190,1,233.25,233.25,2025-06-25,2025-06-25,2,3,4,At Risk,1
C002903,Direct,West,50,2,232.85,116.42,2025-04-20,2025-11-12,4,4,4,Champions,0
C008388,Paid Search,North,11,1,232.77,232.77,2025-12-21,2025-12-21,5,3,4,Potential Loyalists,0
C006490,Direct,West,75,2,232.61,116.31,2025-07-15,2025-10-18,4,4,4,Champions,0
C007951,Affiliate,Central,106,1,232.59,232.59,2025-09-17,2025-09-17,3,3,4,Need Attention,1
C005484,Paid Search,South,206,3,232.54,77.51,2025-02-21,2025-06-09,2,5,4,At Risk,1
C000442,Direct,West,146,2,232.53,116.27,2025-08-07,2025-08-08,3,4,4,Loyal Customers,1
C001434,Direct,West,197,3,231.89,77.3,2025-03-03,2025-06-18,2,5,4,At Risk,1
C005261,Affiliate,Central,202,1,231.54,231.54,2025-06-13,2025-06-13,2,3,4,At Risk,1
C008636,Email,South,17,3,231.35,77.12,2025-11-14,2025-12-15,5,5,4,Champions,0
C001448,Organic Search,North,283,1,231.22,231.22,2025-03-24,2025-03-24,2,3,4,At Risk,1
C008426,Organic Search,North,175,3,231.13,77.04,2025-02-12,2025-07-10,2,5,4,At Risk,1
C002097,Paid Search,West,527,1,231.09,231.09,2024-07-23,2024-07-23,1,3,4,At Risk,1
C000991,Organic Search,Central,115,1,230.97,230.97,2025-09-08,2025-09-08,3,3,4,Need Attention,1
C008291,Paid Search,East,94,1,230.89,230.89,2025-09-29,2025-09-29,3,3,4,Need Attention,1
C006597,Social,South,124,1,230.89,230.89,2025-08-30,2025-08-30,3,3,4,Need Attention,1
C007819,Email,North,1,2,230.85,115.42,2025-07-16,2025-12-31,5,4,4,Champions,0
C007677,Paid Search,South,495,1,230.85,230.85,2024-08-24,2024-08-24,1,3,4,At Risk,1
C006807,Organic Search,North,54,2,230.61,115.3,2025-02-21,2025-11-08,4,4,4,Champions,0
C007834,Paid Search,East,161,1,230.56,230.56,2025-07-24,2025-07-24,2,3,4,At Risk,1
C007204,Social,West,10,2,230.48,115.24,2024-11-08,2025-12-22,5,4,4,Champions,0
C001834,Affiliate,West,232,1,230.15,230.15,2025-05-14,2025-05-14,2,3,4,At Risk,1
C003865,Affiliate,North,122,1,230.12,230.12,2025-09-01,2025-09-01,3,3,4,Need Attention,1
C001904,Direct,West,46,2,230.03,115.02,2025-11-02,2025-11-16,4,4,4,Champions,0
C005206,Affiliate,West,18,2,229.93,114.97,2025-10-17,2025-12-14,5,4,4,Champions,0
C003262,Email,East,24,3,229.91,76.64,2025-07-05,2025-12-08,5,5,4,Champions,0
C007648,Organic Search,South,1,1,229.84,229.84,2025-12-31,2025-12-31,5,3,4,Potential Loyalists,0
C009893,Email,West,246,1,229.78,229.78,2025-04-30,2025-04-30,2,3,4,At Risk,1
C009641,Paid Search,East,23,2,229.77,114.88,2025-10-12,2025-12-09,5,4,4,Champions,0
C004871,Paid Search,South,479,1,229.63,229.63,2024-09-09,2024-09-09,1,3,4,At Risk,1
C009511,Email,North,155,3,229.46,76.49,2024-12-27,2025-07-30,3,5,4,Loyal Customers,1
C000305,Organic Search,North,51,2,229.45,114.72,2025-03-28,2025-11-11,4,4,4,Champions,0
C005047,Affiliate,South,221,1,229.3,229.3,2025-05-25,2025-05-25,2,3,4,At Risk,1
C005709,Direct,West,24,2,229.06,114.53,2025-12-02,2025-12-08,5,4,4,Champions,0
C006478,Organic Search,South,98,1,228.77,228.77,2025-09-25,2025-09-25,3,3,4,Need Attention,1
C005780,Affiliate,West,117,3,228.68,76.23,2025-06-29,2025-09-06,3,5,4,Loyal Customers,1
C000413,Affiliate,West,279,1,228.64,228.64,2025-03-28,2025-03-28,2,3,4,At Risk,1
C009660,Organic Search,South,39,1,228.52,228.52,2025-11-23,2025-11-23,4,3,4,Potential Loyalists,0
C005901,Social,North,39,1,228.4,228.4,2025-11-23,2025-11-23,4,3,4,Potential Loyalists,0
C006662,Direct,East,531,1,228.4,228.4,2024-07-19,2024-07-19,1,3,4,At Risk,1
C008150,Paid Search,West,92,2,228.38,114.19,2025-09-15,2025-10-01,3,4,4,Loyal Customers,1
C007619,Organic Search,East,321,4,228.33,57.08,2024-09-17,2025-02-14,1,5,4,At Risk,1
C009019,Organic Search,East,13,2,228.01,114.0,2025-10-13,2025-12-19,5,4,4,Champions,0
C007144,Organic Search,West,176,2,227.93,113.97,2024-11-12,2025-07-09,2,4,4,At Risk,1
C002794,Organic Search,West,17,2,227.88,113.94,2025-09-29,2025-12-15,5,4,4,Champions,0
C006090,Paid Search,East,35,1,227.79,227.79,2025-11-27,2025-11-27,4,3,4,Potential Loyalists,0
C009923,Social,North,166,1,227.76,227.76,2025-07-19,2025-07-19,2,3,4,At Risk,1
C007650,Organic Search,East,141,2,227.75,113.88,2025-04-22,2025-08-13,3,4,4,Loyal Customers,1
C001862,Direct,North,280,1,227.65,227.65,2025-03-27,2025-03-27,2,3,4,At Risk,1
C000639,Paid Search,East,116,1,227.47,227.47,2025-09-07,2025-09-07,3,3,4,Need Attention,1
C006310,Paid Search,East,89,1,227.37,227.37,2025-10-04,2025-10-04,3,3,4,Need Attention,0
C005231,Organic Search,West,20,1,227.34,227.34,2025-12-12,2025-12-12,5,3,4,Potential Loyalists,0
C001360,Direct,West,64,1,227.3,227.3,2025-10-29,2025-10-29,4,3,4,Potential Loyalists,0
C000844,Organic Search,South,267,1,227.26,227.26,2025-04-09,2025-04-09,2,3,4,At Risk,1
C005290,Paid Search,Central,383,1,227.1,227.1,2024-12-14,2024-12-14,1,3,4,At Risk,1
C005986,Social,South,57,2,226.93,113.47,2025-01-03,2025-11-05,4,4,4,Champions,0
C003448,Organic Search,East,251,1,226.91,226.91,2025-04-25,2025-04-25,2,3,4,At Risk,1
C005748,Organic Search,North,161,1,226.9,226.9,2025-07-24,2025-07-24,2,3,4,At Risk,1
C000005,Paid Search,West,305,1,226.82,226.82,2025-03-02,2025-03-02,1,3,4,At Risk,1
C003399,Direct,East,137,2,226.78,113.39,2025-03-04,2025-08-17,3,4,4,Loyal Customers,1
C000135,Social,North,530,1,226.47,226.47,2024-07-20,2024-07-20,1,3,4,At Risk,1
C009863,Affiliate,West,47,3,225.76,75.25,2024-06-05,2025-11-15,4,5,4,Champions,0
C009015,Social,North,184,1,225.6,225.6,2025-07-01,2025-07-01,2,3,4,At Risk,1
C007059,Email,North,116,1,225.55,225.55,2025-09-07,2025-09-07,3,3,4,Need Attention,1
C000562,Direct,South,22,2,225.49,112.75,2025-09-12,2025-12-10,5,4,4,Champions,0
C009026,Paid Search,North,66,3,225.41,75.14,2025-09-04,2025-10-27,4,5,4,Champions,0
C003332,Affiliate,South,35,2,225.35,112.67,2025-10-08,2025-11-27,4,4,4,Champions,0
C008341,Email,West,231,2,225.35,112.67,2024-12-10,2025-05-15,2,4,4,At Risk,1
C006355,Organic Search,South,54,1,225.04,225.04,2025-11-08,2025-11-08,4,3,4,Potential Loyalists,0
C001623,Email,West,213,1,224.82,224.82,2025-06-02,2025-06-02,2,3,4,At Risk,1
C002482,Organic Search,South,135,2,224.58,112.29,2025-07-25,2025-08-19,3,4,4,Loyal Customers,1
C002182,Paid Search,North,97,1,224.41,224.41,2025-09-26,2025-09-26,3,3,4,Need Attention,1
C005546,Paid Search,South,178,2,224.25,112.13,2025-05-08,2025-07-07,2,4,4,At Risk,1
C000118,Direct,East,42,2,224.2,112.1,2025-06-17,2025-11-20,4,4,4,Champions,0
C004039,Social,South,53,1,224.19,224.19,2025-11-09,2025-11-09,4,3,4,Potential Loyalists,0
C000652,Email,East,403,2,223.83,111.92,2024-02-03,2024-11-24,1,4,4,At Risk,1
C001119,Direct,South,515,1,223.76,223.76,2024-08-04,2024-08-04,1,3,4,At Risk,1
C005841,Paid Search,South,7,1,223.72,223.72,2025-12-25,2025-12-25,5,3,4,Potential Loyalists,0
C006547,Direct,West,19,3,223.53,74.51,2025-06-27,2025-12-13,5,5,4,Champions,0
C005843,Organic Search,South,57,3,223.49,74.5,2024-11-13,2025-11-05,4,5,4,Champions,0
C002824,Affiliate,North,144,1,223.47,223.47,2025-08-10,2025-08-10,3,3,4,Need Attention,1
C004327,Direct,West,72,1,223.46,223.46,2025-10-21,2025-10-21,4,3,4,Potential Loyalists,0
C006577,Paid Search,South,13,1,223.27,223.27,2025-12-19,2025-12-19,5,3,4,Potential Loyalists,0
C002773,Social,East,39,3,223.27,74.42,2025-06-18,2025-11-23,4,5,4,Champions,0
C009207,Paid Search,Central,238,1,223.1,223.1,2025-05-08,2025-05-08,2,3,4,At Risk,1
C003031,Paid Search,West,40,1,223.07,223.07,2025-11-22,2025-11-22,4,3,4,Potential Loyalists,0
C001111,Affiliate,West,92,2,222.97,111.48,2025-04-23,2025-10-01,3,4,4,Loyal Customers,1
C008959,Social,West,43,1,222.94,222.94,2025-11-19,2025-11-19,4,3,4,Potential Loyalists,0
C007798,Email,East,226,2,222.88,111.44,2025-01-12,2025-05-20,2,4,4,At Risk,1
C006170,Social,East,142,1,222.83,222.83,2025-08-12,2025-08-12,3,3,4,Need Attention,1
C003305,Email,East,23,3,222.66,74.22,2025-11-07,2025-12-09,5,5,4,Champions,0
C008472,Organic Search,West,229,2,222.66,111.33,2024-11-16,2025-05-17,2,4,4,At Risk,1
C008897,Direct,South,365,1,222.62,222.62,2025-01-01,2025-01-01,1,3,4,At Risk,1
C009041,Paid Search,West,70,1,222.37,222.37,2025-10-23,2025-10-23,4,3,4,Potential Loyalists,0
C009737,Email,West,26,2,222.3,111.15,2025-01-01,2025-12-06,5,4,4,Champions,0
C006605,Paid Search,East,77,1,222.24,222.24,2025-10-16,2025-10-16,4,3,4,Potential Loyalists,0
C007376,Social,West,187,2,222.1,111.05,2024-12-25,2025-06-28,2,4,4,At Risk,1
C000475,Social,South,42,2,222.08,111.04,2025-03-03,2025-11-20,4,4,4,Champions,0
C000789,Paid Search,West,107,1,222.02,222.02,2025-09-16,2025-09-16,3,3,4,Need Attention,1
C009810,Organic Search,East,140,2,221.98,110.99,2025-01-19,2025-08-14,3,4,4,Loyal Customers,1
C008130,Paid Search,South,36,1,221.94,221.94,2025-11-26,2025-11-26,4,3,4,Potential Loyalists,0
C001184,Organic Search,West,57,1,221.9,221.9,2025-11-05,2025-11-05,4,3,4,Potential Loyalists,0
C008581,Organic Search,North,167,2,221.78,110.89,2025-02-24,2025-07-18,2,4,4,At Risk,1
C008244,Email,South,211,3,221.75,73.92,2024-08-28,2025-06-04,2,5,4,At Risk,1
C009570,Email,Central,181,1,221.74,221.74,2025-07-04,2025-07-04,2,3,4,At Risk,1
C008793,Social,South,125,1,221.73,221.73,2025-08-29,2025-08-29,3,3,4,Need Attention,1
C008417,Organic Search,North,83,2,221.64,110.82,2025-04-09,2025-10-10,3,4,4,Loyal Customers,0
C008719,Paid Search,North,133,2,221.58,110.79,2024-11-09,2025-08-21,3,4,4,Loyal Customers,1
C004144,Affiliate,South,350,2,221.5,110.75,2024-06-17,2025-01-16,1,4,4,At Risk,1
C009419,Social,North,55,1,221.39,221.39,2025-11-07,2025-11-07,4,3,4,Potential Loyalists,0
C006892,Affiliate,South,266,2,221.3,110.65,2024-11-19,2025-04-10,2,4,4,At Risk,1
C009680,Direct,South,34,2,220.91,110.45,2024-06-02,2025-11-28,5,4,4,Champions,0
C002507,Social,North,128,1,220.53,220.53,2025-08-26,2025-08-26,3,3,4,Need Attention,1
C009696,Organic Search,South,300,1,220.47,220.47,2025-03-07,2025-03-07,1,3,4,At Risk,1
C001844,Social,North,28,1,220.26,220.26,2025-12-04,2025-12-04,5,3,4,Potential Loyalists,0
C005834,Paid Search,Central,303,1,220.11,220.11,2025-03-04,2025-03-04,1,3,4,At Risk,1
C005262,Organic Search,North,310,2,220.06,110.03,2024-12-15,2025-02-25,1,4,4,At Risk,1
C002690,Paid Search,North,105,1,219.99,219.99,2025-09-18,2025-09-18,3,3,4,Need Attention,1
C000498,Paid Search,Central,274,1,219.93,219.93,2025-04-02,2025-04-02,2,3,4,At Risk,1
C008673,Email,West,418,1,219.92,219.92,2024-11-09,2024-11-09,1,3,4,At Risk,1
C007586,Social,South,502,1,219.84,219.84,2024-08-17,2024-08-17,1,3,4,At Risk,1
C000188,Affiliate,West,213,1,219.74,219.74,2025-06-02,2025-06-02,2,3,4,At Risk,1
C005345,Affiliate,South,54,1,219.72,219.72,2025-11-08,2025-11-08,4,3,4,Potential Loyalists,0
C005194,Social,Central,17,2,219.67,109.84,2025-11-22,2025-12-15,5,4,4,Champions,0
C001186,Organic Search,North,143,1,219.53,219.53,2025-08-11,2025-08-11,3,3,4,Need Attention,1
C001376,Affiliate,West,116,1,219.44,219.44,2025-09-07,2025-09-07,3,3,4,Need Attention,1
C005569,Social,West,28,2,219.38,109.69,2025-11-30,2025-12-04,5,4,4,Champions,0
C007864,Organic Search,South,77,1,219.38,219.38,2025-10-16,2025-10-16,4,3,4,Potential Loyalists,0
C001952,Affiliate,West,285,1,219.12,219.12,2025-03-22,2025-03-22,1,3,4,At Risk,1
C008292,Email,North,6,3,218.97,72.99,2025-11-30,2025-12-26,5,5,4,Champions,0
C002280,Organic Search,Central,577,1,218.78,218.78,2024-06-03,2024-06-03,1,3,4,At Risk,1
C001456,Email,West,41,2,218.76,109.38,2025-07-04,2025-11-21,4,4,4,Champions,0
C000178,Organic Search,West,474,1,218.56,218.56,2024-09-14,2024-09-14,1,3,4,At Risk,1
C004753,Organic Search,South,263,2,218.48,109.24,2025-02-26,2025-04-13,2,4,4,At Risk,1
C005337,Social,East,11,1,218.32,218.32,2025-12-21,2025-12-21,5,3,4,Potential Loyalists,0
C006148,Paid Search,South,229,2,217.92,108.96,2024-12-26,2025-05-17,2,4,4,At Risk,1
C009295,Social,West,231,1,217.45,217.45,2025-05-15,2025-05-15,2,3,4,At Risk,1
C002557,Direct,West,296,1,217.42,217.42,2025-03-11,2025-03-11,1,3,4,At Risk,1
C000647,Social,West,74,1,217.4,217.4,2025-10-19,2025-10-19,4,3,4,Potential Loyalists,0
C007525,Email,West,36,1,217.35,217.35,2025-11-26,2025-11-26,4,3,4,Potential Loyalists,0
C000332,Email,West,24,1,217.23,217.23,2025-12-08,2025-12-08,5,3,4,Potential Loyalists,0
C005029,Email,North,49,2,216.97,108.48,2025-06-15,2025-11-13,4,4,4,Champions,0
C008661,Direct,South,285,3,216.96,72.32,2025-01-10,2025-03-22,1,5,4,At Risk,1
C002365,Affiliate,Central,96,1,216.91,216.91,2025-09-27,2025-09-27,3,3,4,Need Attention,1
C001176,Email,East,23,2,216.71,108.35,2025-11-12,2025-12-09,5,4,4,Champions,0
C008583,Paid Search,North,68,1,216.6,216.6,2025-10-25,2025-10-25,4,3,4,Potential Loyalists,0
C005839,Direct,South,187,1,216.49,216.49,2025-06-28,2025-06-28,2,3,4,At Risk,1
C001936,Social,West,29,2,216.38,108.19,2025-10-29,2025-12-03,5,4,4,Champions,0
C003284,Paid Search,West,174,2,216.3,108.15,2024-03-18,2025-07-11,2,4,4,At Risk,1
C004797,Email,West,47,2,216.25,108.13,2025-09-22,2025-11-15,4,4,4,Champions,0
C002392,Paid Search,East,75,2,216.22,108.11,2025-04-22,2025-10-18,4,4,4,Champions,0
C005185,Organic Search,West,475,2,216.19,108.09,2024-08-21,2024-09-13,1,4,4,At Risk,1
C003204,Organic Search,Central,432,1,215.62,215.62,2024-10-26,2024-10-26,1,3,4,At Risk,1
C002821,Email,South,701,1,215.51,215.51,2024-01-31,2024-01-31,1,3,4,At Risk,1
C000803,Paid Search,East,7,2,215.42,107.71,2025-12-05,2025-12-25,5,4,4,Champions,0
C001756,Paid Search,North,384,1,215.34,215.34,2024-12-13,2024-12-13,1,3,4,At Risk,1
C007684,Organic Search,North,155,1,215.25,215.25,2025-07-30,2025-07-30,3,3,4,Need Attention,1
C002395,Social,North,38,1,215.2,215.2,2025-11-24,2025-11-24,4,3,4,Potential Loyalists,0
C002353,Social,South,171,1,215.19,215.19,2025-07-14,2025-07-14,2,3,4,At Risk,1
C008464,Email,North,19,2,214.46,107.23,2025-09-11,2025-12-13,5,4,4,Champions,0
C000349,Paid Search,North,356,1,214.31,214.31,2025-01-10,2025-01-10,1,3,4,At Risk,1
C004543,Email,West,71,3,214.26,71.42,2025-05-23,2025-10-22,4,5,4,Champions,0
C000580,Paid Search,South,303,1,214.21,214.21,2025-03-04,2025-03-04,1,3,4,At Risk,1
C003325,Paid Search,North,329,2,214.21,107.11,2024-10-27,2025-02-06,1,4,4,At Risk,1
C009017,Affiliate,Central,108,1,214.06,214.06,2025-09-15,2025-09-15,3,3,4,Need Attention,1
C007592,Paid Search,East,82,3,213.9,71.3,2025-05-04,2025-10-11,3,5,4,Loyal Customers,0
C002318,Organic Search,East,482,1,213.7,213.7,2024-09-06,2024-09-06,1,3,4,At Risk,1
C000563,Social,North,543,1,213.67,213.67,2024-07-07,2024-07-07,1,3,4,At Risk,1
C002716,Email,South,71,1,213.56,213.56,2025-10-22,2025-10-22,4,3,4,Potential Loyalists,0
C005303,Paid Search,East,121,2,213.36,106.68,2025-07-10,2025-09-02,3,4,4,Loyal Customers,1
C003547,Organic Search,South,54,1,213.23,213.23,2025-11-08,2025-11-08,4,3,4,Potential Loyalists,0
C005030,Paid Search,West,177,1,213.2,213.2,2025-07-08,2025-07-08,2,3,4,At Risk,1
C000537,Social,North,8,2,213.11,106.55,2025-02-07,2025-12-24,5,4,4,Champions,0
C005767,Affiliate,South,237,2,213.01,106.5,2025-02-21,2025-05-09,2,4,4,At Risk,1
C004690,Paid Search,East,43,1,212.99,212.99,2025-11-19,2025-11-19,4,3,4,Potential Loyalists,0
C003948,Organic Search,West,172,1,212.72,212.72,2025-07-13,2025-07-13,2,3,4,At Risk,1
C004165,Email,Central,243,3,212.62,70.87,2024-07-26,2025-05-03,2,5,4,At Risk,1
C006393,Organic Search,South,33,1,212.51,212.51,2025-11-29,2025-11-29,5,3,4,Potential Loyalists,0
C000508,Email,North,230,1,212.31,212.31,2025-05-16,2025-05-16,2,3,4,At Risk,1
C000018,Direct,West,33,2,212.21,106.1,2024-10-20,2025-11-29,5,4,4,Champions,0
C006258,Direct,West,167,1,212.17,212.17,2025-07-18,2025-07-18,2,3,4,At Risk,1
C003848,Direct,East,194,1,212.0,212.0,2025-06-21,2025-06-21,2,3,4,At Risk,1
C002635,Direct,North,44,1,211.99,211.99,2025-11-18,2025-11-18,4,3,4,Potential Loyalists,0
C006786,Affiliate,South,124,2,211.8,105.9,2025-07-14,2025-08-30,3,4,4,Loyal Customers,1
C004635,Email,Central,142,2,211.76,105.88,2025-07-04,2025-08-12,3,4,4,Loyal Customers,1
C005683,Social,West,233,1,211.65,211.65,2025-05-13,2025-05-13,2,3,4,At Risk,1
C007379,Paid Search,South,368,2,211.62,105.81,2024-05-02,2024-12-29,1,4,4,At Risk,1
C009706,Organic Search,West,186,1,211.46,211.46,2025-06-29,2025-06-29,2,3,4,At Risk,1
C002899,Email,Central,303,1,211.46,211.46,2025-03-04,2025-03-04,1,3,4,At Risk,1
C005146,Email,North,107,2,211.35,105.68,2025-08-28,2025-09-16,3,4,4,Loyal Customers,1
C007024,Direct,South,55,1,211.34,211.34,2025-11-07,2025-11-07,4,3,4,Potential Loyalists,0
C000102,Paid Search,East,60,2,211.15,105.57,2024-10-25,2025-11-02,4,4,4,Champions,0
C002901,Paid Search,South,348,1,211.07,211.07,2025-01-18,2025-01-18,1,3,4,At Risk,1
C002306,Direct,South,34,3,211.01,70.34,2025-09-12,2025-11-28,5,5,4,Champions,0
C009111,Paid Search,West,159,1,210.83,210.83,2025-07-26,2025-07-26,3,3,4,Need Attention,1
C003838,Social,West,18,1,210.82,210.82,2025-12-14,2025-12-14,5,3,4,Potential Loyalists,0
C008954,Direct,North,171,1,210.77,210.77,2025-07-14,2025-07-14,2,3,4,At Risk,1
C000397,Affiliate,North,1,1,210.76,210.76,2025-12-31,2025-12-31,5,3,4,Potential Loyalists,0
C004630,Affiliate,South,80,3,210.76,70.25,2025-07-17,2025-10-13,4,5,4,Champions,0
C004623,Affiliate,Central,41,2,210.73,105.36,2025-09-12,2025-11-21,4,4,4,Champions,0
C008286,Organic Search,West,166,2,210.66,105.33,2025-05-18,2025-07-19,2,4,4,At Risk,1
C003409,Organic Search,South,112,2,210.13,105.06,2024-11-22,2025-09-11,3,4,4,Loyal Customers,1
C000034,Organic Search,South,208,1,210.07,210.07,2025-06-07,2025-06-07,2,3,4,At Risk,1
C007507,Paid Search,North,139,1,209.78,209.78,2025-08-15,2025-08-15,3,3,4,Need Attention,1
C009372,Organic Search,West,8,1,209.73,209.73,2025-12-24,2025-12-24,5,3,4,Potential Loyalists,0
C005778,Affiliate,North,74,1,209.72,209.72,2025-10-19,2025-10-19,4,3,4,Potential Loyalists,0
C004882,Paid Search,North,120,1,209.6,209.6,2025-09-03,2025-09-03,3,3,4,Need Attention,1
C005054,Organic Search,West,198,2,209.58,104.79,2025-06-16,2025-06-17,2,4,4,At Risk,1
C009803,Email,East,21,2,209.54,104.77,2025-11-30,2025-12-11,5,4,4,Champions,0
C004713,Social,Central,253,1,209.42,209.42,2025-04-23,2025-04-23,2,3,4,At Risk,1
C008545,Affiliate,South,124,1,209.3,209.3,2025-08-30,2025-08-30,3,3,4,Need Attention,1
C009760,Email,South,61,1,209.21,209.21,2025-11-01,2025-11-01,4,3,4,Potential Loyalists,0
C006337,Social,South,60,1,209.08,209.08,2025-11-02,2025-11-02,4,3,4,Potential Loyalists,0
C007522,Direct,South,75,1,208.95,208.95,2025-10-18,2025-10-18,4,3,4,Potential Loyalists,0
C002627,Paid Search,North,250,2,208.63,104.31,2025-01-17,2025-04-26,2,4,4,At Risk,1
C004134,Social,North,458,2,208.43,104.22,2024-05-08,2024-09-30,1,4,4,At Risk,1
C004438,Social,South,4,1,208.33,208.33,2025-12-28,2025-12-28,5,3,4,Potential Loyalists,0
C003443,Organic Search,West,158,1,208.33,208.33,2025-07-27,2025-07-27,3,3,4,Need Attention,1
C007033,Direct,West,213,1,208.33,208.33,2025-06-02,2025-06-02,2,3,4,At Risk,1
C006188,Affiliate,South,60,2,208.19,104.09,2025-10-09,2025-11-02,4,4,4,Champions,0
C005268,Affiliate,East,119,2,207.98,103.99,2025-07-18,2025-09-04,3,4,4,Loyal Customers,1
C007779,Organic Search,West,99,1,207.97,207.97,2025-09-24,2025-09-24,3,3,4,Need Attention,1
C003769,Email,Central,153,2,207.69,103.84,2025-07-19,2025-08-01,3,4,4,Loyal Customers,1
C003992,Social,South,57,1,207.44,207.44,2025-11-05,2025-11-05,4,3,4,Potential Loyalists,0
C009401,Direct,Central,19,1,207.18,207.18,2025-12-13,2025-12-13,5,3,4,Potential Loyalists,0
C001151,Organic Search,West,107,1,207.18,207.18,2025-09-16,2025-09-16,3,3,4,Need Attention,1
C005689,Social,East,184,1,207.17,207.17,2025-07-01,2025-07-01,2,3,4,At Risk,1
C007165,Paid Search,East,29,2,207.15,103.58,2025-11-11,2025-12-03,5,4,4,Champions,0
C002070,Organic Search,South,84,2,207.05,103.53,2025-09-04,2025-10-09,3,4,4,Loyal Customers,0
C001183,Paid Search,West,479,2,206.98,103.49,2024-06-18,2024-09-09,1,4,4,At Risk,1
C000653,Affiliate,Central,166,1,206.93,206.93,2025-07-19,2025-07-19,2,3,4,At Risk,1
C006277,Organic Search,West,231,1,206.62,206.62,2025-05-15,2025-05-15,2,3,4,At Risk,1
C001766,Direct,West,185,1,206.26,206.26,2025-06-30,2025-06-30,2,3,4,At Risk,1
C004746,Social,West,480,1,206.12,206.12,2024-09-08,2024-09-08,1,3,4,At Risk,1
C000541,Paid Search,West,220,2,206.05,103.02,2025-05-23,2025-05-26,2,4,4,At Risk,1
C009463,Paid Search,South,158,1,205.79,205.79,2025-07-27,2025-07-27,3,3,4,Need Attention,1
C003056,Organic Search,South,7,2,205.72,102.86,2025-11-23,2025-12-25,5,4,4,Champions,0
C002656,Email,East,207,1,205.38,205.38,2025-06-08,2025-06-08,2,3,4,At Risk,1
C005329,Affiliate,South,232,1,205.08,205.08,2025-05-14,2025-05-14,2,3,4,At Risk,1
C008609,Email,South,228,1,205.03,205.03,2025-05-18,2025-05-18,2,3,4,At Risk,1
C009729,Social,Central,41,2,204.69,102.34,2025-04-12,2025-11-21,4,4,4,Champions,0
C000922,Email,North,48,1,204.68,204.68,2025-11-14,2025-11-14,4,3,4,Potential Loyalists,0
C005737,Email,Central,164,2,204.67,102.34,2025-06-07,2025-07-21,2,4,4,At Risk,1
C008398,Social,East,11,1,204.64,204.64,2025-12-21,2025-12-21,5,3,4,Potential Loyalists,0
C002062,Organic Search,South,28,2,204.59,102.3,2024-09-24,2025-12-04,5,4,4,Champions,0
C008918,Paid Search,South,316,1,204.48,204.48,2025-02-19,2025-02-19,1,3,4,At Risk,1
